CCAA y provincia de destino;CCAA y provincia de origen;Periodo;Total
País Vasco;Andalucía;2024M04;0,143495
País Vasco;Andalucía;2024M03;0,2249
País Vasco;Andalucía;2024M02;0,132717
País Vasco;Andalucía;2024M01;0,16575
País Vasco;Aragón;2024M12;0,064805
País Vasco;Aragón;2024M11;0,071509
País Vasco;Aragón;2024M10;0,070384
País Vasco;Aragón;2024M09;0,078042
País Vasco;Aragón;2024M08;0,129556
País Vasco;Aragón;2024M07;0,100393
País Vasco;Aragón;2024M06;0,068266
País Vasco;Aragón;2024M05;0,058917
País Vasco;Aragón;2024M04;0,059726
País Vasco;Aragón;2024M03;0,081487
País Vasco;Aragón;2024M02;0,043172
País Vasco;Aragón;2024M01;0,062431
País Vasco;Asturias, Principado de;2024M12;0,037958
País Vasco;Asturias, Principado de;2024M11;0,041626
País Vasco;Asturias, Principado de;2024M10;0,05123
País Vasco;Asturias, Principado de;2024M09;0,048241
País Vasco;Asturias, Principado de;2024M08;0,049732
País Vasco;Asturias, Principado de;2024M07;0,045725
País Vasco;Asturias, Principado de;2024M06;0,040857
País Vasco;Asturias, Principado de;2024M05;0,035804
País Vasco;Asturias, Principado de;2024M04;0,037506
País Vasco;Asturias, Principado de;2024M03;0,042381
País Vasco;Asturias, Principado de;2024M02;0,040552
País Vasco;Asturias, Principado de;2024M01;0,034124
País Vasco;Balears, Illes;2024M12;0,035274
País Vasco;Balears, Illes;2024M11;0,038182
País Vasco;Balears, Illes;2024M10;0,032394
País Vasco;Balears, Illes;2024M09;0,031584
País Vasco;Balears, Illes;2024M08;0,047469
País Vasco;Balears, Illes;2024M07;0,042156
País Vasco;Balears, Illes;2024M06;0,033292
País Vasco;Balears, Illes;2024M05;0,028492
País Vasco;Balears, Illes;2024M04;0,027656
País Vasco;Balears, Illes;2024M03;0,041579
País Vasco;Balears, Illes;2024M02;0,023074
País Vasco;Balears, Illes;2024M01;0,036036
País Vasco;Canarias;2024M12;0,04413
País Vasco;Canarias;2024M11;0,043907
País Vasco;Canarias;2024M10;0,050584
País Vasco;Canarias;2024M09;0,050283
País Vasco;Canarias;2024M08;0,073271
País Vasco;Canarias;2024M07;0,062942
País Vasco;Canarias;2024M06;0,041194
País Vasco;Canarias;2024M05;0,039388
País Vasco;Canarias;2024M04;0,035765
País Vasco;Canarias;2024M03;0,048574
País Vasco;Canarias;2024M02;0,031494
País Vasco;Canarias;2024M01;0,043552
País Vasco;Cantabria;2024M12;0,176807
País Vasco;Cantabria;2024M11;0,202152
País Vasco;Cantabria;2024M10;0,260648
País Vasco;Cantabria;2024M09;0,247492
País Vasco;Cantabria;2024M08;0,170892
País Vasco;Cantabria;2024M07;0,247
País Vasco;Cantabria;2024M06;0,220542
País Vasco;Cantabria;2024M05;0,183768
País Vasco;Cantabria;2024M04;0,167464
País Vasco;Cantabria;2024M03;0,289672
País Vasco;Cantabria;2024M02;0,150643
País Vasco;Cantabria;2024M01;0,169417
País Vasco;Castilla - La Mancha;2024M12;0,044774
País Vasco;Castilla - La Mancha;2024M11;0,056458
País Vasco;Castilla - La Mancha;2024M10;0,060222
País Vasco;Castilla - La Mancha;2024M09;0,057839
País Vasco;Castilla - La Mancha;2024M08;0,103354
País Vasco;Castilla - La Mancha;2024M07;0,082949
País Vasco;Castilla - La Mancha;2024M06;0,059328
País Vasco;Castilla - La Mancha;2024M05;0,041322
País Vasco;Castilla - La Mancha;2024M04;0,033707
País Vasco;Castilla - La Mancha;2024M03;0,06365
País Vasco;Castilla - La Mancha;2024M02;0,03575
País Vasco;Castilla - La Mancha;2024M01;0,04201
País Vasco;Castilla y León;2024M12;0,387288
País Vasco;Castilla y León;2024M11;0,366285
País Vasco;Castilla y León;2024M10;0,478104
País Vasco;Castilla y León;2024M09;0,387066
País Vasco;Castilla y León;2024M08;0,401917
País Vasco;Castilla y León;2024M07;0,484855
País Vasco;Castilla y León;2024M06;0,378066
País Vasco;Castilla y León;2024M05;0,332368
País Vasco;Castilla y León;2024M04;0,305718
País Vasco;Castilla y León;2024M03;0,575011
País Vasco;Castilla y León;2024M02;0,304248
País Vasco;Castilla y León;2024M01;0,32681
País Vasco;Cataluña;2024M12;0,190536
País Vasco;Cataluña;2024M11;0,236509
País Vasco;Cataluña;2024M10;0,218127
País Vasco;Cataluña;2024M09;0,257725
País Vasco;Cataluña;2024M08;0,471562
País Vasco;Cataluña;2024M07;0,319707
País Vasco;Cataluña;2024M06;0,217412
País Vasco;Cataluña;2024M05;0,207192
País Vasco;Cataluña;2024M04;0,192896
País Vasco;Cataluña;2024M03;0,235235
País Vasco;Cataluña;2024M02;0,139525
País Vasco;Cataluña;2024M01;0,208723
País Vasco;Comunitat Valenciana;2024M12;0,11909
País Vasco;Comunitat Valenciana;2024M11;0,136045
País Vasco;Comunitat Valenciana;2024M10;0,163851
País Vasco;Comunitat Valenciana;2024M09;0,190745
País Vasco;Comunitat Valenciana;2024M08;0,286001
País Vasco;Comunitat Valenciana;2024M07;0,222512
País Vasco;Comunitat Valenciana;2024M06;0,142937
País Vasco;Comunitat Valenciana;2024M05;0,116489
País Vasco;Comunitat Valenciana;2024M04;0,115209
País Vasco;Comunitat Valenciana;2024M03;0,177704
País Vasco;Comunitat Valenciana;2024M02;0,090376
País Vasco;Comunitat Valenciana;2024M01;0,124868
País Vasco;Extremadura;2024M12;0,040452
País Vasco;Extremadura;2024M11;0,042696
País Vasco;Extremadura;2024M10;0,056032
País Vasco;Extremadura;2024M09;0,053456
País Vasco;Extremadura;2024M08;0,071244
País Vasco;Extremadura;2024M07;0,072301
País Vasco;Extremadura;2024M06;0,041676
País Vasco;Extremadura;2024M05;0,037436
País Vasco;Extremadura;2024M04;0,035705
País Vasco;Extremadura;2024M03;0
País Vasco;Extremadura;2024M02;0,03328
País Vasco;Extremadura;2024M01;0,040322
País Vasco;Galicia;2024M12;0,118549
País Vasco;Galicia;2024M11;0,13248
País Vasco;Galicia;2024M10;0,155512
País Vasco;Galicia;2024M09;0,131896
País Vasco;Galicia;2024M08;0,183339
País Vasco;Galicia;2024M07;0,216996
País Vasco;Galicia;2024M06;0,143367
País Vasco;Galicia;2024M05;0,121727
País Vasco;Galicia;2024M04;0,103012
País Vasco;Galicia;2024M03;0,192828
País Vasco;Galicia;2024M02;0,100265
País Vasco;Galicia;2024M01;0,117898
País Vasco;Madrid, Comunidad de;2024M12;0,352597
País Vasco;Madrid, Comunidad de;2024M11;0,342599
País Vasco;Madrid, Comunidad de;2024M10;0,343637
País Vasco;Madrid, Comunidad de;2024M09;0,434911
País Vasco;Madrid, Comunidad de;2024M08;0,756861
País Vasco;Madrid, Comunidad de;2024M07;0,537551
País Vasco;Madrid, Comunidad de;2024M06;0,299903
País Vasco;Madrid, Comunidad de;2024M05;0,308036
País Vasco;Madrid, Comunidad de;2024M04;0,275236
País Vasco;Madrid, Comunidad de;2024M03;0,356326
País Vasco;Madrid, Comunidad de;2024M02;0,223127
País Vasco;Madrid, Comunidad de;2024M01;0,362621
País Vasco;Murcia, Región de;2024M12;0,028188
País Vasco;Murcia, Región de;2024M11;0,039683
País Vasco;Murcia, Región de;2024M10;0,039805
País Vasco;Murcia, Región de;2024M09;0,039207
País Vasco;Murcia, Región de;2024M08;0,076371
País Vasco;Murcia, Región de;2024M07;0,054933
País Vasco;Murcia, Región de;2024M06;0,030665
País Vasco;Murcia, Región de;2024M05;0,021257
País Vasco;Murcia, Región de;2024M04;0,022552
País Vasco;Murcia, Región de;2024M03;0,029059
País Vasco;Murcia, Región de;2024M02;0,018574
País Vasco;Murcia, Región de;2024M01;0,019596
País Vasco;Navarra, Comunidad Foral de;2024M12;0,133315
País Vasco;Navarra, Comunidad Foral de;2024M11;0,125665
País Vasco;Navarra, Comunidad Foral de;2024M10;0,14722
País Vasco;Navarra, Comunidad Foral de;2024M09;0,146451
País Vasco;Navarra, Comunidad Foral de;2024M08;0,195145
País Vasco;Navarra, Comunidad Foral de;2024M07;0,175942
País Vasco;Navarra, Comunidad Foral de;2024M06;0,120903
País Vasco;Navarra, Comunidad Foral de;2024M05;0,115826
País Vasco;Navarra, Comunidad Foral de;2024M04;0,109906
País Vasco;Navarra, Comunidad Foral de;2024M03;0,128021
País Vasco;Navarra, Comunidad Foral de;2024M02;0,099248
País Vasco;Navarra, Comunidad Foral de;2024M01;0,113984
País Vasco;País Vasco;2024M12;0,531336
País Vasco;País Vasco;2024M11;0,541078
País Vasco;País Vasco;2024M10;0,594487
País Vasco;País Vasco;2024M09;0,645127
País Vasco;País Vasco;2024M08;0,641873
País Vasco;País Vasco;2024M07;0,606
País Vasco;País Vasco;2024M06;0,526092
País Vasco;País Vasco;2024M05;0,497838
País Vasco;País Vasco;2024M04;0,43955
País Vasco;País Vasco;2024M03;0,554039
País Vasco;País Vasco;2024M02;0,42542
País Vasco;País Vasco;2024M01;0,482004
País Vasco;Rioja, La;2024M12;0,111653
País Vasco;Rioja, La;2024M11;0,106193
País Vasco;Rioja, La;2024M10;0,135177
País Vasco;Rioja, La;2024M09;0,13967
País Vasco;Rioja, La;2024M08;0,123711
País Vasco;Rioja, La;2024M07;0,130696
País Vasco;Rioja, La;2024M06;0,098726
País Vasco;Rioja, La;2024M05;0,096048
País Vasco;Rioja, La;2024M04;0,089205
País Vasco;Rioja, La;2024M03;0,131876
País Vasco;Rioja, La;2024M02;0,080968
País Vasco;Rioja, La;2024M01;0,097128
Rioja, La;Andalucía;2024M12;0,031968
Rioja, La;Andalucía;2024M11;0,031923
Rioja, La;Andalucía;2024M10;0,040229
Rioja, La;Andalucía;2024M09;0,039608
Rioja, La;Andalucía;2024M08;0,059135
Rioja, La;Andalucía;2024M07;0,044886
Rioja, La;Andalucía;2024M06;0,02807
Rioja, La;Andalucía;2024M05;0,026047
Rioja, La;Andalucía;2024M04;0,020191
Rioja, La;Andalucía;2024M03;0,03159
Rioja, La;Andalucía;2024M02;0,019993
Rioja, La;Andalucía;2024M01;0,027112
Rioja, La;Aragón;2024M12;0,039495
Rioja, La;Aragón;2024M11;0,035836
Rioja, La;Aragón;2024M10;0,039211
Rioja, La;Aragón;2024M09;0,051517
Rioja, La;Aragón;2024M08;0,064348
Rioja, La;Aragón;2024M07;0,046454
Rioja, La;Aragón;2024M06;0,032192
Rioja, La;Aragón;2024M05;0,029254
Rioja, La;Aragón;2024M04;0,032863
Rioja, La;Aragón;2024M03;0,032848
Rioja, La;Aragón;2024M02;0,022977
Rioja, La;Aragón;2024M01;0,04166
Rioja, La;Asturias, Principado de;2024M12;0,006092
Rioja, La;Asturias, Principado de;2024M11;0,006607
Rioja, La;Asturias, Principado de;2024M10;0,007512
Rioja, La;Asturias, Principado de;2024M09;0,008376
Rioja, La;Asturias, Principado de;2024M08;0,007769
Rioja, La;Asturias, Principado de;2024M07;0,006503
Rioja, La;Asturias, Principado de;2024M06;0,005944
Rioja, La;Asturias, Principado de;2024M05;0,005597
Rioja, La;Asturias, Principado de;2024M04;0,005273
Rioja, La;Asturias, Principado de;2024M03;0,005761
Rioja, La;Asturias, Principado de;2024M02;0,005194
Rioja, La;Asturias, Principado de;2024M01;0,00552
Rioja, La;Balears, Illes;2024M12;0,003858
Rioja, La;Balears, Illes;2024M11;0,006077
Rioja, La;Balears, Illes;2024M10;0,007726
Rioja, La;Balears, Illes;2024M09;0,005628
Rioja, La;Balears, Illes;2024M08;0,005002
Rioja, La;Balears, Illes;2024M07;0,004112
Rioja, La;Balears, Illes;2024M06;0,003493
Rioja, La;Balears, Illes;2024M05;0,003582
Rioja, La;Balears, Illes;2024M04;0,002544
Rioja, La;Balears, Illes;2024M03;0,004972
Rioja, La;Balears, Illes;2024M02;0,002404
Rioja, La;Balears, Illes;2024M01;0,003936
Rioja, La;Canarias;2024M12;0,005658
Rioja, La;Canarias;2024M11;0,007381
Rioja, La;Canarias;2024M10;0,005964
Rioja, La;Canarias;2024M09;0,010729
Rioja, La;Canarias;2024M08;0,009176
Rioja, La;Canarias;2024M07;0,008091
Rioja, La;Canarias;2024M06;0,005941
Rioja, La;Canarias;2024M05;0,006693
Rioja, La;Canarias;2024M04;0,00373
Rioja, La;Canarias;2024M03;0,005929
Rioja, La;Canarias;2024M02;0,004191
Rioja, La;Canarias;2024M01;0,007541
Rioja, La;Cantabria;2024M12;0,010773
Rioja, La;Cantabria;2024M11;0,012224
Rioja, La;Cantabria;2024M10;0,015794
Rioja, La;Cantabria;2024M09;0,020229
Rioja, La;Cantabria;2024M08;0,021241
Rioja, La;Cantabria;2024M07;0,01759
Rioja, La;Cantabria;2024M06;0,013834
Rioja, La;Cantabria;2024M05;0,01242
Rioja, La;Cantabria;2024M04;0,010251
Rioja, La;Cantabria;2024M03;0,013352
Rioja, La;Cantabria;2024M02;0,00939
Rioja, La;Cantabria;2024M01;0,012964
Rioja, La;Castilla - La Mancha;2024M12;0,011586
Rioja, La;Castilla - La Mancha;2024M11;0,014323
Rioja, La;Castilla - La Mancha;2024M10;0,013185
Rioja, La;Castilla - La Mancha;2024M09;0,016043
Rioja, La;Castilla - La Mancha;2024M08;0,019655
Rioja, La;Castilla - La Mancha;2024M07;0,014261
Rioja, La;Castilla - La Mancha;2024M06;0,011106
Rioja, La;Castilla - La Mancha;2024M05;0,010206
Rioja, La;Castilla - La Mancha;2024M04;0,008314
Rioja, La;Castilla - La Mancha;2024M03;0,011841
Rioja, La;Castilla - La Mancha;2024M02;0,008803
Rioja, La;Castilla - La Mancha;2024M01;0,011809
Rioja, La;Castilla y León;2024M12;0,049936
Rioja, La;Castilla y León;2024M11;0,046021
Rioja, La;Castilla y León;2024M10;0,053775
Rioja, La;Castilla y León;2024M09;0,063983
Rioja, La;Castilla y León;2024M08;0,071068
Rioja, La;Castilla y León;2024M07;0,058556
Rioja, La;Castilla y León;2024M06;0,043703
Rioja, La;Castilla y León;2024M05;0,040955
Rioja, La;Castilla y León;2024M04;0,04023
Rioja, La;Castilla y León;2024M03;0,054025
Rioja, La;Castilla y León;2024M02;0,039199
Rioja, La;Castilla y León;2024M01;0,046812
Rioja, La;Cataluña;2024M12;0,051364
Rioja, La;Cataluña;2024M11;0,052557
Rioja, La;Cataluña;2024M10;0,057748
Rioja, La;Cataluña;2024M09;0,075831
Rioja, La;Cataluña;2024M08;0,120076
Rioja, La;Cataluña;2024M07;0,060212
Rioja, La;Cataluña;2024M06;0,047271
Rioja, La;Cataluña;2024M05;0,046563
Rioja, La;Cataluña;2024M04;0,042547
Rioja, La;Cataluña;2024M03;0,045379
Rioja, La;Cataluña;2024M02;0,030654
Rioja, La;Cataluña;2024M01;0,047021
Rioja, La;Comunitat Valenciana;2024M12;0,026362
Rioja, La;Comunitat Valenciana;2024M11;0,030943
Rioja, La;Comunitat Valenciana;2024M10;0,036014
Rioja, La;Comunitat Valenciana;2024M09;0,042537
Rioja, La;Comunitat Valenciana;2024M08;0,063284
Rioja, La;Comunitat Valenciana;2024M07;0,036158
Rioja, La;Comunitat Valenciana;2024M06;0,029106
Rioja, La;Comunitat Valenciana;2024M05;0,022558
Rioja, La;Comunitat Valenciana;2024M04;0,019546
Rioja, La;Comunitat Valenciana;2024M03;0,029255
Rioja, La;Comunitat Valenciana;2024M02;0,016864
Rioja, La;Comunitat Valenciana;2024M01;0,030432
Rioja, La;Extremadura;2024M12;0,005403
Rioja, La;Extremadura;2024M11;0,005337
Rioja, La;Extremadura;2024M10;0,004581
Rioja, La;Extremadura;2024M09;0,006882
Rioja, La;Extremadura;2024M08;0,006811
Rioja, La;Extremadura;2024M07;0,0049
Rioja, La;Extremadura;2024M06;0,005567
Rioja, La;Extremadura;2024M05;0,0049
Rioja, La;Extremadura;2024M04;0,004391
Rioja, La;Extremadura;2024M03;0,004893
Rioja, La;Extremadura;2024M02;0,003341
Rioja, La;Extremadura;2024M01;0,004902
Rioja, La;Galicia;2024M12;0,014441
Rioja, La;Galicia;2024M11;0,020854
Rioja, La;Galicia;2024M10;0,020861
Rioja, La;Galicia;2024M09;0,018434
Rioja, La;Galicia;2024M08;0,020105
Rioja, La;Galicia;2024M07;0,021161
Rioja, La;Galicia;2024M06;0,018916
Rioja, La;Galicia;2024M05;0,015539
Rioja, La;Galicia;2024M04;0,012468
Rioja, La;Galicia;2024M03;0,018788
Rioja, La;Galicia;2024M02;0,014251
Rioja, La;Galicia;2024M01;0,014189
Rioja, La;Madrid, Comunidad de;2024M12;0,090386
Rioja, La;Madrid, Comunidad de;2024M11;0,082658
Rioja, La;Madrid, Comunidad de;2024M10;0,079517
Rioja, La;Madrid, Comunidad de;2024M09;0,117385
Rioja, La;Madrid, Comunidad de;2024M08;0,166882
Rioja, La;Madrid, Comunidad de;2024M07;0,10513
Rioja, La;Madrid, Comunidad de;2024M06;0,071691
Rioja, La;Madrid, Comunidad de;2024M05;0,077434
Rioja, La;Madrid, Comunidad de;2024M04;0,067269
Rioja, La;Madrid, Comunidad de;2024M03;0,080099
Rioja, La;Madrid, Comunidad de;2024M02;0,058482
Rioja, La;Madrid, Comunidad de;2024M01;0,093279
Rioja, La;Murcia, Región de;2024M12;0,006044
Rioja, La;Murcia, Región de;2024M11;0,006564
Rioja, La;Murcia, Región de;2024M10;0,010197
Rioja, La;Murcia, Región de;2024M09;0,008465
Rioja, La;Murcia, Región de;2024M08;0,015317
Rioja, La;Murcia, Región de;2024M07;0,008032
Rioja, La;Murcia, Región de;2024M06;0,00695
Rioja, La;Murcia, Región de;2024M05;0,005609
Rioja, La;Murcia, Región de;2024M04;0,003235
Rioja, La;Murcia, Región de;2024M03;0,006852
Rioja, La;Murcia, Región de;2024M02;0,003358
Rioja, La;Murcia, Región de;2024M01;0,004538
Rioja, La;Navarra, Comunidad Foral de;2024M12;0,077838
Rioja, La;Navarra, Comunidad Foral de;2024M11;0,074922
Rioja, La;Navarra, Comunidad Foral de;2024M10;0,079662
Rioja, La;Navarra, Comunidad Foral de;2024M09;0,090408
Rioja, La;Navarra, Comunidad Foral de;2024M08;0,099913
Rioja, La;Navarra, Comunidad Foral de;2024M07;0,081752
Rioja, La;Navarra, Comunidad Foral de;2024M06;0,069471
Rioja, La;Navarra, Comunidad Foral de;2024M05;0,066701
Rioja, La;Navarra, Comunidad Foral de;2024M04;0,069743
Rioja, La;Navarra, Comunidad Foral de;2024M03;0,06849
Rioja, La;Navarra, Comunidad Foral de;2024M02;0,061267
Rioja, La;Navarra, Comunidad Foral de;2024M01;0,07038
Rioja, La;País Vasco;2024M12;0,197366
Rioja, La;País Vasco;2024M11;0,172558
Rioja, La;País Vasco;2024M10;0,184336
Rioja, La;País Vasco;2024M09;0,327805
Rioja, La;País Vasco;2024M08;0,571186
Rioja, La;País Vasco;2024M07;0,34845
Rioja, La;País Vasco;2024M06;0,199174
Rioja, La;País Vasco;2024M05;0,168843
Rioja, La;País Vasco;2024M04;0,188613
Rioja, La;País Vasco;2024M03;0,14871
Rioja, La;País Vasco;2024M02;0,115351
Rioja, La;País Vasco;2024M01;0,132307
Rioja, La;Rioja, La;2024M12;0
Rioja, La;Rioja, La;2024M11;0
Rioja, La;Rioja, La;2024M10;0
Rioja, La;Rioja, La;2024M09;0
Rioja, La;Rioja, La;2024M08;0
Rioja, La;Rioja, La;2024M07;0
Rioja, La;Rioja, La;2024M06;0
Rioja, La;Rioja, La;2024M05;0
Rioja, La;Rioja, La;2024M04;0
Rioja, La;Rioja, La;2024M03;0
Rioja, La;Rioja, La;2024M02;0
Rioja, La;Rioja, La;2024M01;0
